#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 06 09 07 50 113  7.2  8.2  0.76  7.69  5.61 273 1016.9  10.2  10.7 999.0 99.0 99.00
2020 06 09 08 20 109  8.2  9.5  0.82  7.69  5.80 282 1016.3  10.1  10.5 999.0 99.0 99.00
2020 06 09 08 50 123  7.8  9.1  0.88  7.69  5.07 270 1016.1  10.0  10.4 999.0 99.0 99.00
2020 06 09 09 20 116  8.7 10.0  0.91  7.14  4.70 260 1015.1   9.9  10.3 999.0 99.0 99.00
2020 06 09 09 50 118  9.4 11.4  1.07  5.88  4.28 223 1014.5   9.8  10.1 999.0 99.0 99.00
2020 06 09 10 20 125 10.0 11.9  1.18  6.25  4.87 214 1014.0   9.9  10.1 999.0 99.0 99.00
2020 06 09 10 50 123  9.8 11.8  1.28  6.25  4.84 219 1013.8   9.7  10.1 999.0 99.0 99.00
2020 06 09 11 20 119 10.0 11.5  1.48  6.67  5.03 220 1013.5   9.7  10.0 999.0 99.0 99.00
2020 06 09 11 50 125  9.2 10.9  1.62  7.69  5.38 218 1013.2   9.8  10.1 999.0 99.0 99.00
2020 06 09 12 20 125  9.9 11.4  1.66  6.67  5.24 207 1013.1   9.9  10.2 999.0 99.0 99.00
2020 06 09 12 50 113  9.4 11.1  1.72  7.69  5.21 209 1012.7   9.9  10.1 999.0 99.0 99.00
2020 06 09 13 20 118 10.7 12.1  2.04  7.69  5.82 217 1012.3  10.0  10.1 999.0 99.0 99.00
2020 06 09 13 50 124 10.1 11.8  2.03  7.69  6.00 210 1012.3  10.0  10.1 999.0 99.0 99.00
2020 06 09 14 20 122 10.6 12.2  2.11  8.33  6.33 209 1012.1  10.0  10.2 999.0 99.0 99.00
2020 06 09 14 50 118 10.1 11.7  1.98  8.33  6.25 213 1012.4  10.0  10.2 999.0 99.0 99.00
2020 06 09 15 20 117 10.2 12.0  2.00  8.33  6.34 210 1012.5  10.0  10.2 999.0 99.0 99.00
2020 06 09 15 50 122  9.3 10.8  2.01  9.09  6.68 211 1012.9  10.0  10.2 999.0 99.0 99.00
2020 06 09 16 20 122  9.2 10.8  1.84  9.09  6.34 210 1013.3  10.1  10.1 999.0 99.0 99.00
2020 06 09 16 50 121  8.2  9.5  2.12  9.09  6.74 208 1013.6  10.1  10.1 999.0 99.0 99.00
2020 06 09 17 20 122  8.4 10.0  2.04  9.09  6.52 218 1014.0  10.2  10.1 999.0 99.0 99.00
2020 06 09 17 50 117  7.4  8.8  2.11 10.00  6.86 226 1014.3  10.2  10.1 999.0 99.0 99.00
2020 06 09 18 20 122  7.5  9.0  2.15 10.00  7.09 219 1014.5  10.2  10.1 999.0 99.0 99.00
2020 06 09 18 50 117  3.5  6.1  2.04  9.09  7.32 220 1015.0  10.2  10.1 999.0 99.0 99.00
2020 06 09 19 20 138  3.5  5.5  2.37 10.00  7.91 223 1015.3  10.2  10.1 999.0 99.0 99.00
2020 06 09 19 50 119  4.6  5.7  1.93 10.00  7.53 224 1015.5  10.3  10.2 999.0 99.0 99.00
2020 06 09 20 20  98  4.4  5.2  2.11 10.00  7.65 225 1015.6  10.3  10.2 999.0 99.0 99.00
2020 06 09 20 50 111  4.1  5.1  1.93  9.09  7.48 223 1015.9  10.4  10.2 999.0 99.0 99.00
2020 06 09 21 20  90  3.2  4.0  2.08  9.09  7.48 218 1016.1  10.4  10.2 999.0 99.0 99.00
2020 06 09 21 50  89  4.2  5.5  1.92  9.09  7.25 220 1016.3  10.5  10.3 999.0 99.0 99.00
2020 06 09 22 20  93  2.0  2.5  1.61  9.09  6.94 220 1016.8  10.5  10.3 999.0 99.0 99.00
2020 06 09 22 50 131  1.0  1.4  2.10  9.09  7.53 214 1017.1  10.7  10.4 999.0 99.0 99.00
2020 06 09 23 20 126  1.8  2.4  1.83  8.33  7.41 210 1017.3  10.7  10.5 999.0 99.0 99.00
2020 06 09 23 50 142  1.3  1.9  2.14  9.09  7.74 220 1017.4  11.0  10.5 999.0 99.0 99.00
2020 06 10 00 20 109  0.5  1.2  1.87  9.09  7.25 216 1017.8  11.1  10.5 999.0 99.0 99.00
2020 06 10 00 50 132  0.8  1.4  2.02 10.00  7.62 230 1018.1  11.2  10.5 999.0 99.0 99.00
2020 06 10 01 20 197  0.1  0.6  1.84  9.09  7.40 230 1018.3  11.1  10.5 999.0 99.0 99.00
2020 06 10 01 50 134  0.6  1.7  1.89  9.09  7.57 216 1018.3  11.9  10.5 999.0 99.0 99.00
2020 06 10 02 20 188  0.6  2.2  2.06  9.09  7.82 223 1018.5  11.7  10.5 999.0 99.0 99.00
2020 06 10 02 50 201  3.1  3.8  1.93  9.09  7.67 217 1018.7  11.9  10.4 999.0 99.0 99.00
2020 06 10 03 20 172  1.3  2.1  1.87  9.09  7.26 220 1018.9  11.6  10.4 999.0 99.0 99.00
2020 06 10 03 50 198  3.4  4.0  1.64  8.33  6.99 219 1018.9  12.2  10.3 999.0 99.0 99.00
2020 06 10 04 20 192  2.8  3.6  1.90  9.09  7.32 219 1019.2  12.1  10.3 999.0 99.0 99.00
2020 06 10 04 50 140  2.6  3.3  1.59  8.33  7.01 216 1019.5  11.6  10.3 999.0 99.0 99.00
2020 06 10 05 20 179  4.2  5.4  1.77  9.09  6.96 232 1019.6  12.5  10.3 999.0 99.0 99.00
2020 06 10 05 50 145  2.7  3.5  1.85  9.09  7.25 227 1019.8  12.0  10.7 999.0 99.0 99.00
2020 06 10 06 20 140  2.0  2.7  1.81  8.33  7.14 228 1019.9  11.6  10.9 999.0 99.0 99.00
2020 06 10 06 50 131  2.3  3.2  1.65  9.09  6.80 233 1019.9  11.5  10.9 999.0 99.0 99.00
2020 06 10 07 20 110  1.9  2.6  1.69  9.09  6.75 230 1019.9  11.7  10.8 999.0 99.0 99.00
2020 06 10 07 50  89  3.2  4.2  1.61  9.09  6.62 226 1020.0  11.3  10.8 999.0 99.0 99.00
2020 06 10 08 20  91  3.0  3.8  1.50  9.09  6.43 231 1020.0  11.1  10.8 999.0 99.0 99.00
2020 06 10 08 50 106  2.8  3.5  1.48  9.09  6.79 234 1019.9  11.4  10.9 999.0 99.0 99.00
2020 06 10 09 20 133  3.0  3.5  1.58  9.09  7.03 228 1019.7  11.3  10.9 999.0 99.0 99.00
2020 06 10 09 50 127  3.5  4.0  1.52 10.00  7.04 238 1019.7  11.2  10.8 999.0 99.0 99.00
2020 06 10 10 20 121  1.9  2.4  1.41  8.33  6.57 226 1019.6  11.0  10.8 999.0 99.0 99.00
2020 06 10 10 50 130  1.9  2.4  1.34  9.09  6.76 222 1019.4  11.1  10.8 999.0 99.0 99.00
2020 06 10 11 20 148  3.2  3.7  1.46 10.00  7.31 236 1019.2  11.5  10.8 999.0 99.0 99.00
2020 06 10 11 50 114  1.4  1.8  1.32 10.00  7.25 231 1018.9  11.5  10.8 999.0 99.0 99.00
2020 06 10 12 20 133  1.4  2.0  1.34 10.00  7.07 235 1018.8  11.5  10.9 999.0 99.0 99.00
2020 06 10 12 50 156  1.4  2.7  1.32  9.09  7.02 224 1018.6  11.4  10.9 999.0 99.0 99.00
2020 06 10 13 20 119  1.2  2.0  1.44 10.00  6.90 243 1018.2  11.4  10.9 999.0 99.0 99.00
2020 06 10 13 50 112  3.0  4.2  1.30 10.00  7.19 239 1017.9  11.3  11.0 999.0 99.0 99.00
2020 06 10 14 20 114  3.3  3.8  1.36  9.09  7.22 240 1017.8  11.3  11.1 999.0 99.0 99.00
2020 06 10 14 50 113  3.5  4.2  1.39 10.00  7.63 235 1018.0  11.4  11.1 999.0 99.0 99.00
2020 06 10 15 20  99  3.3  4.1  1.32 10.00  7.63 250 1018.1  11.2  11.1 999.0 99.0 99.00
2020 06 10 15 50  99  3.1  3.7  1.38 10.00  7.94 242 1018.3  11.1  11.1 999.0 99.0 99.00
2020 06 10 16 20  87  3.2  3.8  1.51 10.00  8.20 244 1018.3  11.0  11.0 999.0 99.0 99.00
2020 06 10 16 50  81  3.9  4.6  1.42 10.00  8.28 240 1018.0  10.9  10.8 999.0 99.0 99.00
2020 06 10 17 20  90  3.4  4.2  1.56  9.09  8.34 242 1018.1  10.9  10.7 999.0 99.0 99.00
2020 06 10 17 50  87  2.9  4.0  1.63  9.09  8.10 244 1018.0  10.9  10.7 999.0 99.0 99.00
2020 06 10 18 20 117  3.0  3.5  1.80 10.00  8.27 248 1017.7  11.0  10.8 999.0 99.0 99.00
2020 06 10 18 50 155  2.8  3.5  1.54  9.09  8.07 250 1017.8  11.0  10.7 999.0 99.0 99.00
2020 06 10 19 20 154  2.9  3.5  1.64  7.69  7.97 236 1017.7  11.1  10.6 999.0 99.0 99.00
2020 06 10 19 50 164  2.7  3.5  1.74  8.33  8.06 251 1018.0  11.4  10.6 999.0 99.0 99.00
2020 06 10 20 20 114  3.6  4.4  1.82  8.33  7.72 252 1017.9  11.6  10.5 999.0 99.0 99.00
2020 06 10 20 50 102  2.4  2.9  1.89  8.33  7.11 242 1017.8  12.2  10.5 999.0 99.0 99.00
2020 06 10 21 20 124  1.6  2.2  2.01  8.33  7.07 242 1017.7  12.1  10.3 999.0 99.0 99.00
2020 06 10 21 50 146  2.2  2.8  1.79  8.33  6.95 226 1017.7  11.9  10.4 999.0 99.0 99.00
2020 06 10 22 20 128  2.3  3.7  1.78  7.14  6.87 227 1017.7  11.8  10.4 999.0 99.0 99.00
2020 06 10 22 50 131  1.3  2.1  1.73  8.33  6.60 229 1017.9  11.5  10.3 999.0 99.0 99.00
2020 06 10 23 20 106  1.2  2.0  1.84  9.09  6.51 240 1017.8  11.5  10.2 999.0 99.0 99.00
2020 06 10 23 50 136  0.4  1.2  1.98  9.09  6.35 241 1017.8  11.8  10.4 999.0 99.0 99.00
2020 06 11 00 20  92  0.3  1.5  2.12 10.00  6.98 263 1017.6  11.7  10.6 999.0 99.0 99.00
2020 06 11 00 50 146  0.1  0.9  2.07  9.09  7.09 257 1017.8  12.3  10.7 999.0 99.0 99.00
2020 06 11 01 20 179  2.0  3.9  1.86 10.81  7.02 273 1017.6  12.6  10.8 999.0 99.0 99.00
2020 06 11 01 50 209  1.8  2.4  2.01 10.00  7.39 261 1017.4  12.3  10.8 999.0 99.0 99.00
2020 06 11 02 20 191  2.8  4.5  1.92 10.81  7.45 273 1017.4  12.0  10.9 999.0 99.0 99.00
2020 06 11 02 50 202  4.3  5.3  2.07 11.43  7.84 269 1017.5  12.4  10.8 999.0 99.0 99.00
2020 06 11 03 20 205  5.1  6.2  1.89 11.43  7.84 269 1017.5  12.8  10.8 999.0 99.0 99.00
2020 06 11 03 50 207  5.1  6.4  1.79 11.43  7.68 278 1017.5  12.9  11.3 999.0 99.0 99.00
2020 06 11 04 20 193  4.9  6.0  1.76 11.43  7.85 271 1017.7  12.9  11.4 999.0 99.0 99.00
2020 06 11 04 50 191  3.3  4.1  1.83 10.81  7.99 271 1017.9  13.0  11.6 999.0 99.0 99.00
2020 06 11 05 20 165  1.3  1.6  1.61 10.81  8.17 249 1018.1  13.0  11.8 999.0 99.0 99.00
2020 06 11 05 50 201  0.7  1.8  1.52 11.43  8.18 259 1018.1  13.4  11.9 999.0 99.0 99.00
2020 06 11 06 20 237  0.2  1.3  1.45 10.00  7.81 249 1018.1  13.5  12.1 999.0 99.0 99.00
2020 06 11 06 50 333  0.4  1.3  1.52 10.81  8.05 268 1018.1  13.2  12.3 999.0 99.0 99.00
2020 06 11 07 20 326  0.7  1.5  1.47 10.81  8.17 266 1017.9  12.9  12.3 999.0 99.0 99.00
2020 06 11 07 50  50  0.4  1.2  1.81 10.81  8.89 262 1017.8  12.8  12.3 999.0 99.0 99.00
2020 06 11 08 20 245  0.3  0.9  1.81 10.81  8.94 254 1017.6  12.7  12.2 999.0 99.0 99.00
2020 06 11 08 50 196  1.1  1.5  1.69 10.81  9.19 268 1017.4  12.5  12.2 999.0 99.0 99.00
2020 06 11 09 20 230  0.3  0.9  1.65 10.81  8.81 268 1017.2  12.4  12.3 999.0 99.0 99.00
2020 06 11 09 50  77  0.4  1.0  1.87 10.81  9.08 270 1017.4  12.3  12.3 999.0 99.0 99.00
2020 06 11 10 20  31  0.8  1.7  2.04 10.00  8.97 263 1017.1  12.2  12.3 999.0 99.0 99.00
2020 06 11 10 50  45  0.6  1.6  2.07 10.81  8.95 263 1016.8  12.2  12.3 999.0 99.0 99.00
2020 06 11 11 20 197  0.0  0.2  2.05 10.81  8.77 267 1016.8  12.2  12.3 999.0 99.0 99.00
2020 06 11 11 50 197  0.1  0.5  2.12 10.81  8.69 262 1016.9  12.3  12.3 999.0 99.0 99.00
2020 06 11 12 20  52  0.2  0.8  1.74 10.81  7.93 267 1017.0  12.3  12.3 999.0 99.0 99.00
2020 06 11 12 50  16  0.8  2.2  2.21 10.00  8.28 265 1016.9  12.2  12.4 999.0 99.0 99.00
2020 06 11 13 20  50  1.7  2.6  2.07 10.81  8.18 266 1017.2  12.1  12.5 999.0 99.0 99.00
2020 06 11 13 50  67  1.6  2.6  2.22 10.00  8.32 261 1017.2  11.7  12.5 999.0 99.0 99.00
2020 06 11 14 20  31  0.4  1.1  2.04 10.00  7.90 263 1017.2  11.9  12.4 999.0 99.0 99.00
2020 06 11 14 50 268  0.2  0.9  1.95 10.00  7.72 261 1017.3  11.9  12.4 999.0 99.0 99.00
2020 06 11 15 20 230  1.1  1.7  1.98 10.81  7.48 262 1017.5  12.4  12.0 999.0 99.0 99.00
2020 06 11 15 50 241  1.7  2.6  1.97 10.00  7.72 255 1017.6  12.3  11.6 999.0 99.0 99.00
2020 06 11 16 20 267  3.4  4.4  2.11 10.81  7.83 254 1017.9  11.7  11.4 999.0 99.0 99.00
2020 06 11 16 50 276  1.8  2.7  1.95 10.00  7.76 260 1017.9  11.8  11.3 999.0 99.0 99.00
2020 06 11 17 20 260  1.1  1.7  1.78 11.43  7.64 257 1018.0  12.0  11.0 999.0 99.0 99.00
2020 06 11 17 50 190  0.3  1.1  1.91 10.81  8.13 252 1018.1  12.1  11.1 999.0 99.0 99.00
2020 06 11 18 20 170  0.7  1.3  2.09 10.81  8.41 259 1018.2  12.0  11.2 999.0 99.0 99.00
2020 06 11 18 50 231  0.2  0.9  1.91 10.00  8.42 260 1018.2  11.9  11.2 999.0 99.0 99.00
2020 06 11 19 20  15  0.2  1.3  1.91 11.43  8.30 257 1018.5  12.4  11.2 999.0 99.0 99.00
2020 06 11 19 50 295  0.9  1.7  1.88 10.81  8.30 261 1018.5  12.8  11.5 999.0 99.0 99.00
2020 06 11 20 20 357  0.9  1.4  1.93 10.81  8.49 256 1018.4  12.6  11.6 999.0 99.0 99.00
2020 06 11 20 50 272  0.7  1.6  2.10 10.81  8.32 263 1018.7  13.1  11.9 999.0 99.0 99.00
2020 06 11 21 20 325  0.5  1.1  1.77 10.00  8.03 256 1018.8  13.0  12.0 999.0 99.0 99.00
2020 06 11 21 50 288  0.8  1.6  2.01 10.81  8.37 264 1018.7  13.3  12.0 999.0 99.0 99.00
2020 06 11 22 20 258  1.7  2.3  2.08 10.81  8.26 259 1018.8  13.4  11.8 999.0 99.0 99.00
2020 06 11 22 50 313  0.9  1.6  2.02 10.81  8.09 272 1018.2  13.3  12.2 999.0 99.0 99.00
2020 06 11 23 20 284  0.8  1.7  1.87 10.00  7.82 275 1018.1  13.3  12.5 999.0 99.0 99.00
2020 06 11 23 50 260  1.7  2.5  2.11 10.81  7.83 275 1017.8  13.2  12.4 999.0 99.0 99.00
2020 06 12 00 20 239  1.5  2.2  2.17 10.00  7.94 279 1017.6  13.0  12.4 999.0 99.0 99.00
2020 06 12 00 50 225  2.7  3.5  2.30 10.00  8.10 272 1017.5  12.9  12.2 999.0 99.0 99.00
2020 06 12 01 20 224  2.6  3.2  2.12 10.81  8.03 267 1017.4  12.7  12.3 999.0 99.0 99.00
2020 06 12 01 50 250  2.9  3.7  2.11 11.43  8.15 269 1017.2  12.6  12.3 999.0 99.0 99.00
2020 06 12 02 20 264  2.4  3.7  1.84 11.43  8.15 269 1016.9  12.8  12.1 999.0 99.0 99.00
2020 06 12 02 50 272  2.4  3.3  1.85 10.00  8.10 268 1017.0  13.6  13.1 999.0 99.0 99.00
2020 06 12 03 20 271  1.6  2.3  2.08 10.00  8.41 267 1017.0  13.6  13.6 999.0 99.0 99.00
2020 06 12 03 50 277  1.5  2.2  1.79 10.81  7.95 275 1017.0  13.6  13.9 999.0 99.0 99.00
2020 06 12 04 20 287  1.3  2.1  1.98 10.00  8.05 262 1017.0  13.5  13.9 999.0 99.0 99.00
2020 06 12 04 50 306  2.2  3.0  2.02 10.81  8.54 265 1017.0  13.5  13.7 999.0 99.0 99.00
2020 06 12 05 20 312  3.2  3.9  1.88 10.81  8.22 260 1016.6  13.5  13.6 999.0 99.0 99.00
2020 06 12 05 50 287  4.3  5.0  1.91 10.81  8.16 265 1016.3  13.3  13.5 999.0 99.0 99.00
2020 06 12 06 20 313  3.4  4.1  1.99 10.81  8.28 263 1015.6  13.1  13.4 999.0 99.0 99.00
2020 06 12 06 50 293  3.0  4.0  2.15 10.81  8.56 262 1015.5  13.0  13.2 999.0 99.0 99.00
2020 06 12 07 20 289  2.2  3.3  2.06 10.81  8.12 257 1015.3  12.9  13.1 999.0 99.0 99.00
2020 06 12 07 50 275  2.2  3.3  2.12 10.81  8.14 259 1015.5  13.0  13.1 999.0 99.0 99.00
2020 06 12 08 20 270  2.5  3.5  2.27 10.00  8.39 249 1015.4  12.9  13.0 999.0 99.0 99.00
2020 06 12 08 50 259  2.9  3.9  2.03 10.81  8.16 257 1015.3  13.0  13.0 999.0 99.0 99.00
2020 06 12 09 20 259  3.1  4.4  2.12 11.43  8.23 259 1015.3  12.9  12.9 999.0 99.0 99.00
2020 06 12 09 50 262  2.1  3.1  2.20 10.81  8.65 269 1015.3  12.8  12.9 999.0 99.0 99.00
2020 06 12 10 20 244  2.0  3.1  2.02 10.81  8.31 257 1015.3  12.7  12.9 999.0 99.0 99.00
2020 06 12 10 50 218  1.2  1.9  2.26 10.81  8.71 270 1015.1  12.6  12.7 999.0 99.0 99.00
2020 06 12 11 20 214  0.5  1.4  2.52 10.81  9.07 271 1014.8  12.3  12.3 999.0 99.0 99.00
2020 06 12 11 50 242  1.6  2.4  2.02 10.81  8.38 267 1014.7  12.3  12.0 999.0 99.0 99.00
2020 06 12 12 20 263  2.0  2.7  2.09 10.81  8.44 273 1014.7  12.3  11.8 999.0 99.0 99.00
2020 06 12 12 50 274  2.7  3.5  2.16 10.81  8.51 272 1014.5  12.0  11.7 999.0 99.0 99.00
2020 06 12 13 20 287  4.1  5.5  2.07 10.81  8.11 273 1014.5  12.0  11.5 999.0 99.0 99.00
2020 06 12 13 50 304  2.7  3.7  2.09 10.81  8.32 282 1014.3  11.8  11.5 999.0 99.0 99.00
2020 06 12 14 20 292  1.5  2.2  2.13 10.81  8.20 277 1014.5  11.7  11.5 999.0 99.0 99.00
2020 06 12 14 50 272  0.8  1.5  2.05 10.81  8.13 282 1014.6  11.6  11.6 999.0 99.0 99.00
2020 06 12 15 20 227  0.1  0.6  1.97 10.81  8.02 278 1014.6  11.8  11.7 999.0 99.0 99.00
2020 06 12 15 50 175  1.3  1.8  1.78  9.09  7.77 279 1014.5  11.5  11.7 999.0 99.0 99.00
2020 06 12 16 20 190  1.1  2.3  1.82 10.00  7.91 279 1014.6  11.7  11.7 999.0 99.0 99.00
2020 06 12 16 50 171  1.2  2.0  1.86 10.00  8.12 272 1014.9  11.9  11.6 999.0 99.0 99.00
2020 06 12 17 20 199  5.6  6.7  1.80 10.81  8.10 275 1015.1  11.6  11.6 999.0 99.0 99.00
2020 06 12 17 50 202  1.9  2.5  1.72 10.00  8.07 279 1014.9  11.7  11.6 999.0 99.0 99.00
2020 06 12 18 20 183  1.7  2.4  1.75 10.81  8.00 279 1015.3  11.8  11.5 999.0 99.0 99.00
2020 06 12 18 50 188  2.6  3.8  1.67 10.00  8.17 276 1015.5  12.2  11.7 999.0 99.0 99.00
2020 06 12 19 20 197  3.9  4.7  1.46 10.81  7.73 277 1015.8  12.3  11.9 999.0 99.0 99.00
2020 06 12 19 50 193  2.9  4.0  1.60 10.00  7.76 279 1016.0  12.6  11.9 999.0 99.0 99.00
2020 06 12 20 20 249  5.2  7.9  1.66 10.00  7.84 278 1016.3  12.5  12.0 999.0 99.0 99.00
2020 06 12 20 50 284  2.2  2.8  1.60  9.09  7.75 285 1016.4  11.7  11.9 999.0 99.0 99.00
2020 06 12 21 20 303  1.3  1.9  1.63 10.00  7.47 287 1016.5  12.0  11.8 999.0 99.0 99.00
2020 06 12 21 50 303  0.8  1.5  1.50 10.00  7.34 284 1016.6  12.3  11.9 999.0 99.0 99.00
2020 06 12 22 20 282  0.1  0.7  1.57 10.00  7.32 282 1016.7  13.2  12.0 999.0 99.0 99.00
2020 06 12 22 50 249  0.2  0.9  1.59 10.00  7.14 283 1016.7  13.3  12.3 999.0 99.0 99.00
2020 06 12 23 50 260  0.7  1.6  1.51 10.00  6.90 287 1016.4  13.4  12.3 999.0 99.0 99.00
2020 06 13 00 20 219  1.6  2.2  1.46  9.09  6.74 283 1016.4  13.5  12.4 999.0 99.0 99.00
2020 06 13 00 50 246  1.0  1.3  1.52  9.09  6.65 266 1016.2  13.1  12.7 999.0 99.0 99.00
2020 06 13 01 20 261  0.7  1.2  1.40  8.33  6.34 272 1016.0  13.1  13.0 999.0 99.0 99.00
2020 06 13 01 50 257  1.3  2.1  1.45  9.09  6.37 279 1015.9  13.0  13.1 999.0 99.0 99.00
2020 06 13 02 20  13  0.8  1.3  1.42  9.09  6.39 281 1015.7  12.7  13.2 999.0 99.0 99.00
2020 06 13 02 50  42  0.8  1.6  1.35  9.09  6.39 286 1015.7  12.9  13.1 999.0 99.0 99.00
2020 06 13 03 20 159  0.3  0.8  1.38 10.00  6.56 282 1015.8  13.0  13.2 999.0 99.0 99.00
2020 06 13 03 50 104  0.5  1.0  1.23  9.09  6.28 289 1015.5  13.1  13.3 999.0 99.0 99.00
2020 06 13 04 20 226  0.3  1.2  1.31  8.33  6.21 279 1015.5  12.9  13.1 999.0 99.0 99.00
2020 06 13 04 50 209  0.9  1.2  1.29  9.09  6.46 272 1015.6  12.4  12.7 999.0 99.0 99.00
2020 06 13 05 20 197  0.0  0.2  1.26 10.00  6.42 280 1015.6  12.3  12.5 999.0 99.0 99.00
2020 06 13 05 50 133  0.1  0.6  1.20 10.00  6.57 272 1015.6  12.3  12.2 999.0 99.0 99.00
2020 06 13 06 20  65  1.4  2.0  1.26  9.09  6.70 271 1015.4  12.0  11.8 999.0 99.0 99.00
2020 06 13 06 50  80  1.9  2.9  1.26 10.00  6.57 278 1015.0  11.7  11.9 999.0 99.0 99.00
2020 06 13 07 20  78  1.9  2.5  1.29 10.00  6.70 284 1014.7  11.5  11.7 999.0 99.0 99.00
2020 06 13 07 50  72  1.0  1.6  1.12  9.09  6.35 278 1014.5  11.5  11.9 999.0 99.0 99.00
2020 06 13 08 20  92  2.1  2.5  1.18  9.09  6.32 292 1014.3  11.1  11.9 999.0 99.0 99.00
2020 06 13 08 50  88  1.8  2.2  1.32 10.00  7.28 278 1014.1  11.2  11.8 999.0 99.0 99.00
2020 06 13 09 20  96  3.0  3.8  1.20 10.00  7.02 297 1013.7  11.1  12.1 999.0 99.0 99.00
2020 06 13 09 50  97  4.1  4.9  1.17  9.09  7.29 282 1013.3  11.0  12.0 999.0 99.0 99.00
2020 06 13 10 20  91  3.3  4.2  1.22  9.09  7.34 283 1013.2  10.8  12.1 999.0 99.0 99.00
2020 06 13 10 50  99  5.1  5.9  1.16  9.09  7.12 285 1013.2  11.0  11.8 999.0 99.0 99.00
2020 06 13 11 20  89  4.7  5.8  1.27 10.00  7.41 286 1013.1  11.0  11.6 999.0 99.0 99.00
2020 06 13 11 50 131  2.6  3.7  1.24  9.09  7.39 279 1013.2  11.0  11.5 999.0 99.0 99.00
2020 06 13 12 20  88  1.1  1.8  1.20 10.00  7.18 285 1013.3  10.8  11.5 999.0 99.0 99.00
2020 06 13 12 50  62  2.0  2.7  1.39 10.00  7.38 277 1013.2  10.6  11.4 999.0 99.0 99.00
2020 06 13 13 20  15  2.7  3.3  1.25  8.33  7.13 273 1012.9  10.3  11.3 999.0 99.0 99.00
2020 06 13 13 50  44  1.8  2.3  1.27  9.09  7.14 278 1012.8  10.4  11.2 999.0 99.0 99.00
2020 06 13 14 20  75  1.3  2.1  1.33  9.09  6.93 277 1012.6  10.8  11.3 999.0 99.0 99.00
2020 06 13 14 50 110  1.8  2.8  1.48  9.09  7.15 281 1012.7  10.9  11.3 999.0 99.0 99.00
2020 06 13 15 20 127  1.6  2.2  1.38  9.09  6.96 279 1012.6  11.0  11.3 999.0 99.0 99.00
2020 06 13 15 50 135  2.8  3.2  1.44  8.33  6.95 277 1012.7  10.9  11.4 999.0 99.0 99.00
2020 06 13 16 20 133  1.9  2.7  1.25  9.09  6.61 278 1012.8  10.6  11.4 999.0 99.0 99.00
2020 06 13 16 50 103  1.0  1.5  1.20  9.09  6.66 287 1012.9  10.8  11.4 999.0 99.0 99.00
2020 06 13 17 20  97  1.6  2.3  1.17  9.09  6.46 283 1013.0  11.0  11.4 999.0 99.0 99.00
2020 06 13 17 50  95  0.9  1.4  1.31  9.09  6.91 274 1013.1  11.3  11.5 999.0 99.0 99.00
2020 06 13 18 20 145  1.4  2.0  1.24  9.09  6.57 281 1013.2  11.4  11.6 999.0 99.0 99.00
2020 06 13 18 50 182  4.5  5.6  1.19  8.33  6.61 279 1013.0  11.7  11.7 999.0 99.0 99.00
2020 06 13 19 20 195  4.3  5.0  1.18  9.09  6.19 270 1012.9  11.4  11.8 999.0 99.0 99.00
2020 06 13 19 50 201  3.4  3.9  1.23  9.09  6.63 278 1012.9  11.7  11.8 999.0 99.0 99.00
2020 06 13 20 20 209  2.8  3.6  1.18  9.09  6.37 276 1013.0  11.8  11.8 999.0 99.0 99.00
2020 06 13 20 50 227  3.2  4.1  1.21  9.09  6.81 279 1013.2  11.9  11.9 999.0 99.0 99.00
2020 06 13 21 20 219  3.0  3.6  1.21  9.09  6.61 280 1013.2  12.0  12.0 999.0 99.0 99.00
2020 06 13 21 50 241  3.4  4.1  1.18  9.09  6.82 281 1013.1  12.1  12.1 999.0 99.0 99.00
2020 06 13 22 20 277  5.2  6.2  1.23  9.09  6.71 282 1013.0  11.9  12.3 999.0 99.0 99.00
2020 06 13 22 50 282  3.0  3.8  1.20  9.09  6.33 280 1013.1  11.8  12.4 999.0 99.0 99.00
2020 06 13 23 20 258  2.5  3.1  1.07  9.09  6.24 283 1013.1  11.9  12.3 999.0 99.0 99.00
2020 06 13 23 50 255  2.8  3.6  1.07  8.33  6.19 283 1013.2  11.8  11.8 999.0 99.0 99.00
2020 06 14 00 20 246  2.6  3.0  1.09  8.33  6.39 286 1013.3  11.9  11.6 999.0 99.0 99.00
2020 06 14 00 50 259  3.1  3.6  1.06  8.33  6.32 284 1013.3  11.9  11.6 999.0 99.0 99.00
2020 06 14 01 20 264  3.3  3.9  1.06  8.33  6.32 280 1013.4  12.1  11.7 999.0 99.0 99.00
2020 06 14 01 50 263  3.2  3.8  1.04  9.09  6.44 276 1013.5  12.1  11.8 999.0 99.0 99.00
2020 06 14 02 20 246  2.7  3.4  1.01  8.33  6.27 273 1013.5  12.2  11.9 999.0 99.0 99.00
2020 06 14 02 50 259  2.5  3.2  0.98  8.33  6.15 284 1013.7  12.2  11.7 999.0 99.0 99.00
2020 06 14 03 20 240  2.3  3.0  1.03  7.69  6.03 272 1013.8  11.9  11.8 999.0 99.0 99.00
